Map,de_mirage
Team,team_TheRizu,TheRizu,_eskii,nextime_,SmileBaby,SSnipeRR,T
Team,BambalaOutcasts,Oskiboski,Fredds,Sowipee,Bisseleeten,Yabu,CT
Kill,15,SmileBaby,Oskiboski,-,T,CT,ak47,Yes,19.70,-1565.76,225.16,-2188.38,44.57,4700.00,5100.00,200.00,5350.00
Kill,15,Yabu,SmileBaby,Oskiboski,CT,T,m4a1,No,27.25,-1455.97,126.25,-1847.00,305.04,200.00,6100.00,4700.00,5100.00
Kill,15,nextime_,Yabu,-,T,CT,ak47,Yes,31.38,-1028.16,134.04,-1375.24,314.73,4300.00,5000.00,200.00,6100.00
Kill,15,Fredds,TheRizu,-,CT,T,aug,No,32.11,-792.08,89.80,-792.36,326.01,200.00,6400.00,200.00,7650.00
Kill,15,Bisseleeten,nextime_,-,CT,T,awp,No,35.25,-2352.38,25.59,-1508.97,228.39,200.00,6600.00,4300.00,5000.00
Kill,15,SSnipeRR,Bisseleeten,TheRizu,T,CT,ak47,Yes,51.31,-1661.68,172.85,-2117.64,59.42,4600.00,4600.00,200.00,6600.00
Kill,15,SSnipeRR,Sowipee,TheRizu,T,CT,ak47,Yes,71.55,-966.57,67.54,-880.00,3.97,4600.00,4600.00,200.00,5550.00
Kill,15,SSnipeRR,Fredds,-,T,CT,ak47,Yes,73.52,-721.62,266.09,-776.46,84.86,4600.00,4600.00,200.00,6400.00
round_end,CT,9,#SFUI_Notice_Terrorists_Win
Kill,16,Sowipee,_eskii,-,T,CT,glock,Yes,28.81,-336.62,149.58,-772.39,330.24,200.00,850.00,200.00,850.00
Kill,16,SSnipeRR,Sowipee,-,CT,T,usp_silencer,Yes,29.34,-776.58,323.55,-348.79,171.23,200.00,850.00,200.00,850.00
Kill,16,TheRizu,Yabu,-,CT,T,usp_silencer,No,32.45,-528.87,258.09,-654.33,280.32,200.00,850.00,200.00,900.00
Kill,16,SSnipeRR,Oskiboski,TheRizu,CT,T,usp_silencer,No,40.34,-522.60,358.01,-97.14,174.37,200.00,850.00,200.00,850.00
Kill,16,SSnipeRR,Fredds,-,CT,T,usp_silencer,Yes,41.78,-448.16,203.15,-646.18,106.50,200.00,850.00,200.00,850.00
Kill,16,nextime_,Bisseleeten,-,CT,T,usp_silencer,Yes,43.19,-1330.54,12.68,-1076.36,195.81,200.00,850.00,200.00,800.00
round_end,CT,7,#SFUI_Notice_Bomb_Defused
Kill,17,TheRizu,Yabu,-,CT,T,aug,Yes,8.20,-684.28,15.70,366.47,195.56,850.00,4150.00,200.00,5200.00
Kill,17,Fredds,SSnipeRR,-,T,CT,ump45,No,18.28,387.99,251.62,214.13,71.88,200.00,3900.00,850.00,4100.00
Kill,17,Oskiboski,_eskii,-,T,CT,ump45,No,22.23,-1013.24,271.51,-973.25,91.61,200.00,2400.00,200.00,2850.00
Kill,17,nextime_,Sowipee,-,CT,T,famas,Yes,51.03,-331.16,91.30,-331.55,253.78,950.00,4250.00,200.00,2900.00
Kill,17,SmileBaby,Fredds,SSnipeRR,CT,T,deagle,No,57.38,-829.13,169.65,-1971.82,350.67,850.00,2200.00,200.00,3900.00
Kill,17,TheRizu,Bisseleeten,-,CT,T,aug,Yes,62.95,-1862.89,98.25,-1937.24,281.71,850.00,4150.00,200.00,300.00
Kill,17,nextime_,Oskiboski,-,CT,T,ak47,No,67.72,-1550.09,178.91,-2353.69,355.88,950.00,4250.00,200.00,2400.00
round_end,CT,7,#SFUI_Notice_Bomb_Defused
Kill,18,Oskiboski,SmileBaby,-,T,CT,ak47,Yes,16.77,-1097.87,180.53,-1942.50,1.25,200.00,3950.00,3200.00,3500.00
Kill,18,TheRizu,Fredds,-,CT,T,ak47,Yes,20.56,-503.26,1.20,743.07,181.21,3550.00,6200.00,200.00,3900.00
Kill,18,Oskiboski,SSnipeRR,-,T,CT,ak47,Yes,28.45,-2291.96,266.86,-2315.06,92.07,200.00,3950.00,200.00,7750.00
Kill,18,Bisseleeten,nextime_,-,T,CT,ak47,No,30.50,399.91,239.95,-57.15,64.66,200.00,3550.00,4200.00,5700.00
round_end,CT,1,#SFUI_Notice_Target_Bombed
Kill,19,Bisseleeten,SSnipeRR,-,T,CT,awp,No,8.81,428.19,194.46,-1153.21,9.70,4150.00,7450.00,200.00,1350.00
Kill,19,nextime_,Yabu,_eskii,CT,T,m4a1,Yes,26.27,-504.67,3.67,625.91,183.78,200.00,4450.00,3550.00,4800.00
Kill,19,Bisseleeten,_eskii,-,T,CT,awp,No,29.80,-338.28,118.43,-949.39,297.24,4150.00,7450.00,1900.00,1900.00
Kill,19,Bisseleeten,nextime_,-,T,CT,awp,No,45.45,-423.76,244.36,-719.92,67.37,4150.00,7450.00,200.00,4450.00
Kill,19,Sowipee,SmileBaby,-,T,CT,ak47,No,48.73,-1052.78,247.53,-1150.06,32.87,3550.00,5100.00,200.00,500.00
Kill,19,TheRizu,Oskiboski,-,CT,T,ak47,No,115.16,1216.52,47.65,1351.72,231.27,5300.00,6200.00,5950.00,5100.00
round_end,CT,1,#SFUI_Notice_Target_Bombed
Kill,19,TheRizu,Fredds,-,CT,T,ak47,Yes,123.37,1368.27,188.72,1336.27,11.17,5300.00,6200.00,200.00,5100.00
Kill,19,Sowipee,TheRizu,-,T,CT,ak47,Yes,123.40,1159.38,15.34,1368.25,189.64,3550.00,5100.00,5300.00,6200.00
Kill,20,Sowipee,SSnipeRR,Bisseleeten,T,CT,hegrenade,No,23.70,-987.24,254.82,-1217.31,264.16,5600.00,5600.00,200.00,700.00
Kill,20,SmileBaby,Sowipee,-,CT,T,deagle,No,53.20,-1249.08,178.58,-1578.26,6.58,200.00,1350.00,5600.00,5600.00
Kill,20,SmileBaby,Fredds,-,CT,T,deagle,Yes,56.42,-1358.02,147.38,-1803.32,325.11,200.00,1350.00,200.00,3900.00
Kill,20,TheRizu,Oskiboski,SmileBaby,CT,T,deagle,No,57.20,-2498.70,347.55,-1977.94,1.88,200.00,950.00,200.00,5100.00
Kill,20,Yabu,SmileBaby,Fredds,T,CT,ak47,Yes,60.63,-1828.64,320.01,-1333.13,133.06,200.00,5100.00,200.00,1350.00
Kill,20,TheRizu,Bisseleeten,-,CT,T,deagle,No,61.75,-2126.09,16.31,-2015.14,145.87,200.00,950.00,6950.00,7250.00
Kill,20,Yabu,TheRizu,-,T,CT,ak47,Yes,64.80,-2164.79,249.91,-2320.56,67.97,200.00,5100.00,200.00,950.00
Kill,20,Yabu,_eskii,-,T,CT,ak47,Yes,70.61,-1980.47,254.12,-2101.51,73.27,200.00,5100.00,200.00,200.00
Kill,20,Yabu,nextime_,-,T,CT,ak47,Yes,74.13,-1991.26,349.24,-1637.85,168.60,200.00,5100.00,200.00,200.00
round_end,CT,9,#SFUI_Notice_Terrorists_Win
Kill,21,nextime_,Sowipee,-,CT,T,m4a1,No,31.98,-814.73,340.44,51.41,203.31,200.00,3950.00,200.00,5100.00
Kill,21,_eskii,Bisseleeten,-,CT,T,m4a1_silencer,No,34.53,-759.49,41.57,118.99,222.01,200.00,200.00,200.00,7250.00
Kill,21,_eskii,Yabu,-,CT,T,m4a1_silencer,No,35.73,-722.79,55.03,-424.34,209.44,200.00,200.00,5100.00,5100.00
Kill,21,Oskiboski,SSnipeRR,-,T,CT,ak47,No,35.84,79.59,111.27,-194.83,230.75,200.00,4900.00,200.00,4550.00
Kill,21,Fredds,_eskii,-,T,CT,ak47,No,39.47,-365.23,267.57,-401.66,87.54,200.00,5100.00,200.00,200.00
Kill,21,Oskiboski,SmileBaby,-,T,CT,ak47,Yes,42.36,51.36,128.42,-520.86,309.29,200.00,4900.00,200.00,4500.00
Kill,21,TheRizu,Oskiboski,-,CT,T,awp,No,43.98,-1348.59,10.41,79.47,142.98,200.00,5400.00,200.00,4900.00
Kill,21,nextime_,Fredds,SSnipeRR,CT,T,m4a1,No,44.63,-1020.79,316.72,-532.83,133.93,200.00,3950.00,200.00,5100.00
round_end,CT,8,#SFUI_Notice_CTs_Win
Kill,22,nextime_,Bisseleeten,-,CT,T,ak47,No,37.05,276.29,48.78,680.34,144.18,3750.00,5700.00,200.00,2900.00
Kill,22,nextime_,Sowipee,-,CT,T,ak47,Yes,53.13,641.69,186.97,-413.89,6.75,3750.00,5700.00,200.00,3550.00
Kill,22,nextime_,Fredds,-,CT,T,ak47,No,55.69,608.52,330.43,1306.53,149.53,3750.00,5700.00,200.00,1200.00
Kill,22,Yabu,_eskii,-,T,CT,ak47,No,58.23,-129.54,276.87,-76.09,96.88,200.00,4600.00,200.00,200.00
Kill,22,TheRizu,Yabu,_eskii,CT,T,awp,No,63.50,-759.50,276.66,-588.82,97.21,5350.00,8250.00,200.00,4600.00
Kill,22,Oskiboski,SSnipeRR,-,T,CT,ak47,Yes,63.73,1316.76,136.94,834.11,329.09,200.00,2150.00,200.00,200.00
Kill,22,Oskiboski,SmileBaby,-,T,CT,ak47,No,70.98,602.45,116.63,520.38,310.75,200.00,2150.00,200.00,2600.00
Kill,22,nextime_,Oskiboski,-,CT,T,ak47,Yes,87.39,-2215.85,342.49,-1971.89,166.31,3750.00,5700.00,200.00,2150.00
round_end,CT,8,#SFUI_Notice_CTs_Win
